chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu
德胜门,距离地铁安德里北街1251米,押1付3,7000,低楼层/6层,58,德胜门外大街乙12号院,其他
德胜门,距离地铁健德门1151米,押1付3,10500,顶层/20层,68.15,马甸南村,其他
距离地铁健德门719米,距离地铁健德门719米,押1付3,3500,高楼层/6层,12,裕中西里,合租
德胜门,距离地铁健德门1151米,押1付3,9300,中楼层/6层,80,马甸南村,其他
整租,距离地铁安华桥688米,押2付3,7000,中楼层/6层,44.6,双旗杆东里,中装
合租,距离地铁积水潭674米,押2付3,7200,底层/6层,65,德胜里西街3号,精装
整租,距离地铁安德里北街775米,押2付3,9000,高楼层/18层,90,黄寺大街24号院,中装
距离地铁积水潭1371米,距离地铁积水潭1371米,押1付3,3500,底层/5层,15,新街口外大街10号,合租
德胜门,距离地铁健德门1151米,押1付3,7800,高楼层/20层,63.9,马甸南村,其他
德胜门,距离地铁健德门1151米,押1付3,3100,低楼层/13层,16,马甸南村,其他
德胜门,距离地铁安德里北街1251米,押1付3,2200,中楼层/5层,10,德胜门外大街乙12号院,其他
距离地铁健德门719米,距离地铁健德门719米,押1付3,3200,中楼层/24层,18,裕中西里,合租
距离地铁健德门719米,距离地铁健德门719米,押1付3,3300,中楼层/24层,20,裕中西里,合租
德胜门,距离地铁健德门1151米,押1付3,7500,底层/6层,63,马甸南村,其他
德胜门,距离地铁新街口603米,押1付3,4300,高楼层/7层,16,新街口东街,其他
距离地铁健德门719米,距离地铁健德门719米,押1付3,3500,中楼层/6层,15,裕中西里,合租
距离地铁健德门719米,距离地铁健德门719米,押1付3,3300,中楼层/6层,15,裕中西里,合租
距离地铁积水潭1291米,距离地铁积水潭1291米,押1付3,3500,高楼层/6层,10,新明胡同,合租
德胜门,距离地铁积水潭1291米,押1付3,8200,底层/16层,64.3,新明胡同,其他
德胜门,距离地铁积水潭1106米,押1付3,7300,顶层/6层,57,塔院胡同,其他
距离地铁安德里北街775米,距离地铁安德里北街775米,押1付3,10500,中楼层/18层,98,黄寺大街24号院,整租
整租,距离地铁健德门1151米,押2付3,5500,高楼层/16层,45,马甸南村,中装
整租,距离地铁积水潭1390米,押2付3,5500,中楼层/6层,45,新风南里,中装
整租,距离地铁积水潭1390米,押2付3,7000,高楼层/6层,70,新风南里,精装
整租,,押2付3,9000,底层/6层,85,新街口外大街甲8号院,简装
整租,距离地铁牡丹园1390米,押2付3,6500,高楼层/16层,66,新风北里,中装
整租,距离地铁积水潭1106米,押2付6,9000,低楼层/6层,80,塔院胡同,简装
整租,距离地铁积水潭1390米,押3付3,6500,中楼层/6层,54,新风南里,中装
整租,距离地铁安德里北街831米,押2付3,9500,高楼层/6层,78,人定湖北巷,毛坯
整租,距离地铁积水潭1291米,押2付3,9500,顶层/6层,80,新明胡同,精装
整租,距离地铁鼓楼大街725米,押2付3,12500,顶层/6层,99,安德馨居,精装
整租,距离地铁健德门1151米,押3付3,7200,低楼层/7层,65,马甸南村,精装
整租,距离地铁安德里北街1060米,押2付3,11000,低楼层/15层,85,德胜置业,中装
整租,距离地铁积水潭1106米,押1付3,7000,中楼层/6层,60,塔院胡同,中装
整租,距离地铁安华桥441米,押1付3,6700,中楼层/6层,65,裕中东里小区,精装
整租,距离地铁安德里北街1119米,押2付3,10000,中楼层/15层,80,盛辉嘉园,精装
整租,距离地铁鼓楼大街725米,押1付3,9500,高楼层/6层,70,安德馨居,精装
整租,距离地铁安德里北街1473米,押2付3,9500,高楼层/20层,80,新风街1号院,精装
整租,距离地铁安德里北街1473米,押2付3,9500,高楼层/20层,77.5,新风街1号院,精装
整租,距离地铁积水潭457米,押2付3,13000,顶层/7层,90,德胜佳苑,中装
整租,距离地铁积水潭777米,押1付3,6500,低楼层/18层,55,新德街,精装
整租,距离地铁积水潭1390米,押2付3,8500,中楼层/5层,50,新风南里,精装
整租,距离地铁积水潭1390米,押1付3,6000,底层/6层,65,新风南里,中装
整租,距离地铁积水潭404米,押2付3,6300,高楼层/12层,55,观河锦苑,中装
整租,距离地铁积水潭538米,押1付3,4500,低楼层/7层,40,普天大院,简装
整租,距离地铁积水潭1291米,押1付3,11000,中楼层/18层,48.2,新明胡同,豪装
整租,距离地铁安德里北街1060米,押1付3,25000,中楼层/15层,167.51,德胜置业,精装
整租,距离地铁积水潭1390米,押3付3,7500,顶层/6层,84,新风南里,精装
整租,距离地铁安德里北街959米,押2付3,6800,低楼层/5层,60,人定湖西里,中装
整租,距离地铁积水潭927米,押1付3,8500,低楼层/22层,75.3,德隆家园9号院,精装
整租,距离地铁积水潭953米,押2付3,7000,低楼层/6层,63,德隆家园6号院,精装
合租,距离地铁积水潭1436米,押1付3,3300,低楼层/16层,25,新风街,精装
整租,距离地铁安华桥765米,押2付3,45000,高楼层/17层,328,阳光丽景,中装
整租,距离地铁积水潭404米,押1付3,10500,中楼层/12层,90,观河锦苑,精装
整租,距离地铁安德里北街1060米,押2付3,13000,中楼层/17层,88.25,德胜置业,中装
整租,距离地铁积水潭993米,押2付3,7500,中楼层/5层,67,德胜里一区,精装
整租,距离地铁安华桥765米,押2付3,20000,低楼层/17层,141.48,阳光丽景,精装
整租,距离地铁安德里北街1473米,押2付3,9200,低楼层/20层,85,新风街1号院,精装
整租,距离地铁健德门1151米,押2付3,7000,顶层/13层,71,马甸南村,精装
整租,距离地铁安德里北街1473米,押2付3,9000,低楼层/20层,82,新风街1号院,中装
整租,距离地铁健德门1232米,押2付3,7500,顶层/6层,70.4,德胜门外大街1号院,精装
整租,距离地铁安德里北街775米,押2付3,7000,低楼层/7层,60,黄寺大街24号院,精装
整租,距离地铁积水潭1390米,押2付3,6500,中楼层/6层,65,新风南里,精装
整租,,押2付3,7000,高楼层/6层,65,新街口外大街甲8号院,中装
整租,距离地铁安华桥441米,押2付3,5300,低楼层/6层,40,裕中东里小区,中装
整租,距离地铁健德门1151米,押2付3,8500,高楼层/20层,64,马甸南村,中装
整租,距离地铁积水潭993米,押2付3,5500,顶层/5层,48,德胜里一区,精装
整租,距离地铁积水潭993米,押2付3,5500,中楼层/6层,40,德胜里一区,中装
整租,距离地铁安华桥765米,押1付3,16500,高楼层/17层,110,阳光丽景,中装
整租,距离地铁安德里北街1473米,押2付3,14000,高楼层/20层,119.38,新风街1号院,精装
